FL_DATE,AIRLINE,ORIGIN,DEST,CRS_DEP_TIME,NUM_PREVIOUS_FLIGHTS_LATE,AVG_GATE_WAIT_TIME,DELAYED
2025-02-10,JetBlue,SFO,SLC,1432,2,58.8516173560844,1
2025-02-11,Frontier,ORD,EWR,1838,2,22.453437758483275,0
2025-02-12,Southwest,SFO,BWI,1500,6,45.14321474072482,1
2025-02-13,JetBlue,SFO,MSP,1163,2,16.35432044730486,0
2025-02-14,United,JFK,SLC,2280,5,14.739177581415156,1
2025-02-15,Frontier,ATL,EWR,1612,1,34.16677088694884,0
2025-02-16,JetBlue,MIA,CLT,2286,9,25.217012703056948,1
2025-02-17,Delta,JFK,BOS,814,8,40.961803828287806,1
2025-02-18,United,ORD,SLC,971,7,23.59969246894433,1
2025-02-19,Delta,ORD,MSP,1596,8,24.473178459933095,1
2025-02-20,Alaska,DFW,BOS,656,6,43.70907200361793,1
2025-02-21,American,SEA,BOS,829,2,4.257653046546537,0
2025-02-22,Frontier,MIA,EWR,585,2,29.01364876523582,0
2025-02-23,JetBlue,ORD,IAH,1952,0,50.453926432840824,1
2025-02-24,American,JFK,BWI,1407,4,1.2355497572071283,0
2025-02-25,American,ORD,EWR,1129,6,29.73113062746606,1
2025-02-26,JetBlue,SFO,DTW,1787,0,6.150570124706681,0
2025-02-27,United,SEA,LAS,1455,3,52.50933168850987,1
2025-02-28,Frontier,ORD,CLT,1462,1,7.528801527502933,0
2025-03-01,Alaska,SFO,FLL,2317,3,21.7022672435999,0
2025-03-02,Delta,DFW,MSP,2311,8,42.53065334722932,1
2025-03-03,Southwest,ORD,FLL,914,5,6.830478778644138,1
2025-03-04,Delta,SEA,BWI,1949,6,48.99127170155936,1
2025-03-05,Southwest,JFK,FLL,549,7,10.752477140536836,1
2025-03-06,Delta,DFW,DTW,1683,1,8.686497315839032,0
2025-03-07,JetBlue,DEN,LAS,2169,0,34.126521411205275,0
2025-03-08,Alaska,MIA,FLL,2021,4,48.826426566471426,0
2025-03-09,Frontier,SFO,MSP,998,0,8.96684556721685,0
2025-03-10,Southwest,DFW,BOS,659,0,9.195719925344486,0
2025-03-11,Frontier,SEA,CLT,1555,4,11.826023491807742,0
2025-03-12,Frontier,DFW,IAH,1950,9,57.48582812215255,1
2025-03-13,Frontier,MIA,IAH,787,6,46.71880932785131,1
2025-03-14,Spirit,DEN,EWR,2164,2,7.545272758454818,0
2025-03-15,United,SFO,BOS,604,5,6.782783479431657,1
2025-03-16,Delta,SEA,IAH,2046,8,30.509199079872985,1
2025-03-17,Frontier,MIA,SLC,511,4,32.14853156391585,0
2025-03-18,Delta,SFO,DTW,2056,7,45.26445622001142,1
2025-03-19,Frontier,JFK,FLL,1800,5,30.704671258238584,1
2025-03-20,Southwest,SFO,DTW,1149,2,16.991056729851618,0
2025-03-21,United,MIA,MSP,1660,5,8.738177189060188,1
2025-03-22,United,LAX,FLL,895,8,19.275032976856508,1
2025-03-23,JetBlue,LAX,SLC,2323,3,27.300345195230157,0
2025-03-24,Spirit,DFW,CLT,1224,0,22.061311983095354,0
2025-03-25,JetBlue,ORD,SLC,2053,8,35.15852124784061,1
2025-03-26,JetBlue,JFK,DTW,1317,7,6.791318493998572,1
2025-03-27,JetBlue,SFO,BOS,2012,4,52.44141688736686,1
2025-03-28,JetBlue,MIA,MSP,1690,7,58.64492600218462,1
2025-03-29,JetBlue,ATL,MSP,952,8,56.983709257519,1
2025-03-30,Alaska,JFK,CLT,888,2,45.8770447863372,0
2025-03-31,United,LAX,BOS,1759,0,49.59837952774818,0
2025-04-01,JetBlue,DEN,MSP,826,9,41.61560594796872,1
2025-04-02,Frontier,ATL,EWR,1372,5,21.296966767663996,1
2025-04-03,United,ORD,DTW,2313,1,56.58238807862205,1
2025-04-04,United,SFO,SLC,2006,7,28.373740541269058,1
2025-04-05,American,ATL,CLT,1744,0,32.12374835236331,0
2025-04-06,Alaska,MIA,BOS,862,4,5.660199425007804,0
2025-04-07,JetBlue,SEA,FLL,1474,3,16.249808906304782,0
2025-04-08,Delta,SEA,CLT,786,8,53.899020579989006,1
2025-04-09,Southwest,DFW,FLL,2255,5,14.278647603104142,1
2025-04-10,Spirit,ATL,DTW,773,1,54.02602313488942,1
2025-04-11,Frontier,LAX,EWR,507,1,16.007282686702673,0
2025-04-12,Delta,DFW,SLC,2178,4,23.364122174117867,0
2025-04-13,Alaska,SEA,SLC,1018,1,41.94710356279027,0
2025-04-14,Southwest,ORD,BOS,662,8,25.253785772482892,1
2025-04-15,Alaska,ATL,DTW,997,3,49.038140387817656,0
2025-04-16,Frontier,ORD,IAH,535,7,9.589929195094598,1
2025-04-17,United,ORD,IAH,2331,2,9.400348188567168,0
2025-04-18,Southwest,ATL,IAH,2264,4,18.10595108100333,0
2025-04-19,United,LAX,DTW,1600,7,30.804425069615657,1
2025-04-20,Frontier,ATL,FLL,1692,2,7.051212631188886,0
2025-04-21,Delta,PHX,IAH,1756,7,39.78285073064612,1
2025-04-22,Frontier,LAX,IAH,2046,7,50.417554663737995,1
2025-04-23,Delta,PHX,CLT,1903,5,42.37414398863868,1
2025-04-24,Southwest,SFO,DTW,613,9,30.75098116733824,1
2025-04-25,Southwest,PHX,DTW,1354,5,51.05795823461789,1
2025-04-26,JetBlue,SEA,EWR,752,1,23.41812844933005,0
2025-04-27,Alaska,MIA,EWR,1702,4,22.58869440782386,0
2025-04-28,JetBlue,ATL,IAH,650,6,43.65041073970869,1
2025-04-29,Alaska,PHX,CLT,673,4,11.389287981378036,0
2025-04-30,JetBlue,DFW,BOS,1267,1,51.489823292858915,1
2025-05-01,United,PHX,BOS,1007,8,43.77861547435642,1
2025-05-02,Southwest,ATL,LAS,1636,8,3.5247683736770496,1
2025-05-03,Delta,DFW,LAS,1399,1,26.038108485274687,0
2025-05-04,Alaska,JFK,EWR,541,2,51.732570484949484,1
2025-05-05,Frontier,DFW,CLT,607,9,55.32640627462879,1
2025-05-06,Alaska,DFW,IAH,1005,0,26.129192517589736,0
2025-05-07,Delta,LAX,EWR,1557,6,5.772598849732759,1
2025-05-08,JetBlue,PHX,IAH,2170,4,3.917852782223332,0
2025-05-09,Alaska,PHX,IAH,1816,7,6.901706192564852,1
2025-05-10,Spirit,DEN,MSP,2311,0,53.58589198565477,1
2025-05-11,United,DFW,CLT,2006,8,31.694363295320006,1
2025-05-12,Southwest,MIA,FLL,2192,2,15.252265990466132,0
2025-05-13,Delta,LAX,BWI,2260,0,26.806777863727508,0
2025-05-14,Southwest,LAX,CLT,1431,5,3.9478464012781966,1
2025-05-15,Spirit,LAX,FLL,2234,8,20.71080202285474,1
2025-05-16,Alaska,PHX,IAH,1963,0,17.841863966625095,0
2025-05-17,Alaska,DEN,EWR,723,6,46.06640174210794,1
2025-05-18,Frontier,ORD,IAH,504,2,22.11618457079505,0
2025-05-19,Spirit,ATL,SLC,1324,3,57.29676277636682,1
2025-05-20,Delta,JFK,IAH,1538,3,19.52339393855334,0
2025-05-21,Frontier,JFK,MSP,2227,0,4.34476951312273,0
2025-05-22,United,ATL,LAS,1129,6,46.09154258771377,1
2025-05-23,Frontier,LAX,EWR,608,5,9.864145521722891,1
2025-05-24,American,SFO,DTW,2024,1,24.53966559300041,0
2025-05-25,Delta,ATL,IAH,1056,2,16.872746398189364,0
2025-05-26,American,ORD,BOS,1065,1,14.097570285992783,0
2025-05-27,Spirit,ORD,SLC,2266,6,58.36597639198023,1
2025-05-28,JetBlue,DFW,IAH,1781,3,18.56557210440701,0
2025-05-29,American,DFW,MSP,1451,6,37.9330186291176,1
2025-05-30,United,DFW,SLC,923,4,49.76690317631528,0
2025-05-31,Frontier,DFW,BOS,727,4,45.38923302855847,0
2025-06-01,JetBlue,SFO,FLL,884,9,15.521554308985861,1
2025-06-02,Frontier,SFO,LAS,1539,0,59.11164922758829,1
2025-06-03,American,DEN,IAH,761,1,7.737392475080496,0
2025-06-04,Frontier,JFK,CLT,1339,0,16.927781816554482,0
2025-06-05,Spirit,PHX,BWI,1731,3,17.657836899016402,0
2025-06-06,JetBlue,SFO,DTW,859,0,28.434710240431674,0
2025-06-07,Spirit,SEA,IAH,1954,1,25.781566361545668,0
2025-06-08,American,ORD,IAH,575,6,20.26646683440438,1
2025-06-09,Spirit,PHX,FLL,984,4,2.397362782478154,0
2025-06-10,United,ORD,MSP,931,2,39.12322982534646,0
2025-06-11,American,DFW,CLT,1013,8,49.51894129977529,1
2025-06-12,American,SFO,MSP,1243,9,0.7713407088756075,1
2025-06-13,American,PHX,BWI,944,1,50.501764554900504,1
2025-06-14,Delta,LAX,FLL,638,0,3.899125745697265,0
2025-06-15,Frontier,DEN,EWR,893,4,7.326378494686912,0
2025-06-16,Delta,SEA,MSP,1621,3,13.931850686266767,0
2025-06-17,Delta,SEA,BWI,1854,4,55.44034981466498,1
2025-06-18,United,JFK,FLL,1245,9,57.376729045051405,1
2025-06-19,JetBlue,DFW,FLL,1134,8,37.71304393336582,1
2025-06-20,Frontier,SEA,SLC,2133,9,27.372498217969923,1
2025-06-21,Spirit,MIA,LAS,1651,1,16.75330326128312,0
2025-06-22,Alaska,MIA,CLT,1086,8,36.87248638334945,1
2025-06-23,American,ATL,DTW,1366,7,12.010342535681854,1
2025-06-24,Spirit,SEA,DTW,1457,2,16.21723429692145,0
2025-06-25,American,PHX,BWI,507,4,5.544726772701329,0
2025-06-26,United,SFO,MSP,1149,8,36.82013308674041,1
2025-06-27,American,LAX,EWR,595,4,30.696535432164957,0
2025-06-28,Delta,JFK,BWI,2215,0,54.850356293640964,1
2025-06-29,Frontier,DFW,CLT,850,7,53.18761215431422,1
2025-06-30,Alaska,ATL,DTW,2026,8,15.331388719025332,1
2025-07-01,Southwest,PHX,BOS,1783,1,9.532065306668843,0
2025-07-02,American,ORD,EWR,1782,9,17.93751664631316,1
2025-07-03,Spirit,MIA,CLT,1952,6,17.440184098899564,1
2025-07-04,Delta,SFO,MSP,1041,9,0.04385906574021936,1
2025-07-05,Southwest,ATL,IAH,1598,2,47.2782701437732,0
2025-07-06,Alaska,PHX,BOS,1186,1,52.427986106113636,1
2025-07-07,Southwest,DFW,CLT,1557,9,20.90784483537917,1
2025-07-08,Delta,LAX,IAH,1078,1,11.702594132011672,0
2025-07-09,Frontier,SFO,FLL,746,1,20.30634220531607,0
2025-07-10,Frontier,DFW,MSP,1836,9,51.232208377626364,1
2025-07-11,JetBlue,DEN,IAH,733,0,12.660678209883704,0
2025-07-12,Frontier,DFW,BOS,1416,9,56.44661297378138,1
2025-07-13,JetBlue,DFW,SLC,1948,6,22.708609531430884,1
2025-07-14,Southwest,LAX,LAS,574,1,49.002063150025556,0
2025-07-15,United,SEA,SLC,1214,8,20.784427800471562,1
2025-07-16,Spirit,DEN,LAS,1483,7,48.15383979417604,1
2025-07-17,Spirit,JFK,BOS,2344,6,55.1073122609029,1
2025-07-18,Southwest,ATL,FLL,795,4,35.84352020172456,0
2025-07-19,American,PHX,CLT,1600,5,56.00630407653307,1
2025-07-20,American,PHX,LAS,1976,5,15.696020554474792,1
2025-07-21,Frontier,ORD,FLL,747,7,13.713090604672647,1
2025-07-22,Spirit,JFK,SLC,1768,2,10.82161145635335,0
2025-07-23,Spirit,JFK,CLT,573,3,55.20165641403166,1
2025-07-24,JetBlue,JFK,SLC,857,0,36.55964735437221,0
2025-07-25,United,JFK,CLT,1639,7,19.534421500987975,1
2025-07-26,Delta,LAX,LAS,597,8,20.165626265459487,1
2025-07-27,American,SEA,FLL,567,9,34.2433074716751,1
2025-07-28,Spirit,LAX,IAH,588,8,0.039093855830143465,1
2025-07-29,JetBlue,ATL,MSP,1252,6,31.796039856121247,1
2025-07-30,Alaska,DEN,CLT,2262,2,11.540262826399646,0
2025-07-31,JetBlue,ORD,SLC,905,1,11.484497478510626,0
2025-08-01,American,LAX,BWI,522,7,53.001645120382356,1
2025-08-02,American,ATL,LAS,1931,1,43.229445053393015,0
2025-08-03,JetBlue,DEN,FLL,1469,8,58.00852501240117,1
2025-08-04,Delta,ATL,CLT,1462,0,28.48857453306752,0
2025-08-05,Southwest,SEA,BWI,1022,7,10.272268659424928,1
2025-08-06,American,ATL,BWI,1327,7,33.660496948116254,1
2025-08-07,JetBlue,SFO,SLC,1557,4,39.722492539801515,0
2025-08-08,Spirit,ATL,IAH,1795,8,52.27659552885428,1
2025-08-09,JetBlue,LAX,BWI,653,0,19.237548104615023,0
2025-08-10,United,ATL,EWR,1254,1,8.820408821534187,0
2025-08-11,Southwest,LAX,BWI,1438,3,40.21450948989962,0
2025-08-12,Alaska,DEN,EWR,1414,5,20.769173508811065,1
2025-08-13,Delta,SFO,FLL,1423,0,56.79687112755661,1
2025-08-14,Frontier,DEN,MSP,1955,4,39.074124358724426,0
2025-08-15,Alaska,ATL,CLT,857,4,31.347906455563454,0
2025-08-16,Southwest,JFK,DTW,1447,2,26.14931447563775,0
2025-08-17,Southwest,ORD,MSP,2120,5,10.573764927635928,1
2025-08-18,Southwest,MIA,FLL,1250,9,21.034191875021392,1
2025-08-19,Alaska,JFK,CLT,836,1,31.650991395972273,0
2025-08-20,Spirit,SFO,IAH,549,0,55.17170145897814,1
2025-08-21,Southwest,DEN,BOS,1821,0,27.49924755149358,0
2025-08-22,JetBlue,SFO,BOS,580,7,28.22687717704917,1
2025-08-23,Alaska,SEA,FLL,1065,8,31.82021511634757,1
2025-08-24,Frontier,DEN,IAH,827,0,18.61278657068959,0
2025-08-25,Southwest,ATL,SLC,586,9,30.02003970777831,1
2025-08-26,JetBlue,DEN,MSP,2318,4,22.581843554408643,0
2025-08-27,Spirit,JFK,EWR,2033,4,48.971546160334725,0
2025-08-28,United,ORD,BOS,1265,1,50.00282493842589,1
2025-08-29,Spirit,ATL,DTW,1826,9,35.34689054288803,1
2025-08-30,Frontier,PHX,BOS,1805,3,33.362301248670725,0
2025-08-31,Southwest,JFK,IAH,989,8,37.24196652013695,1
2025-09-01,Frontier,DFW,MSP,1606,4,33.16541606980121,0
2025-09-02,Alaska,ATL,EWR,917,8,8.195295939489604,1
2025-09-03,American,ATL,LAS,881,2,46.631649977949166,0
2025-09-04,Southwest,JFK,FLL,503,5,30.319135521340733,1
2025-09-05,American,SEA,DTW,1268,9,47.14088858255238,1
2025-09-06,JetBlue,DEN,SLC,1631,0,35.44100702296598,0
2025-09-07,United,DFW,LAS,1103,8,25.496897789041128,1
2025-09-08,Delta,SFO,IAH,923,1,36.235741528147315,0
2025-09-09,Frontier,ATL,MSP,1213,9,32.51153024552364,1
2025-09-10,Spirit,DEN,DTW,1103,0,28.085244175520547,0
2025-09-11,United,MIA,BOS,1072,6,45.318685461241834,1
2025-09-12,Southwest,MIA,CLT,919,1,50.014551617837746,1
2025-09-13,American,SFO,FLL,1925,5,26.303779174187817,1
2025-09-14,Spirit,LAX,EWR,1883,9,56.345626100058,1
2025-09-15,American,DFW,IAH,1910,5,24.485710404345213,1
2025-09-16,Alaska,MIA,LAS,1182,9,25.454644648228914,1
2025-09-17,American,ORD,LAS,801,3,8.316102908765812,0
2025-09-18,Alaska,SFO,SLC,2029,4,1.188559227410988,0
2025-09-19,JetBlue,JFK,CLT,2243,4,59.88255798451577,1
2025-09-20,Spirit,JFK,FLL,1039,5,31.223662363564348,1
2025-09-21,Spirit,PHX,DTW,820,6,11.255724997399888,1
2025-09-22,Delta,ORD,DTW,1575,2,52.263970019431376,1
2025-09-23,Southwest,DFW,EWR,1090,3,41.59867989416916,0
2025-09-24,Alaska,MIA,BOS,511,1,50.97725419689052,1
2025-09-25,Delta,LAX,IAH,851,1,6.408935982938568,0
2025-09-26,American,DFW,CLT,524,1,57.10842607557554,1
2025-09-27,American,SEA,EWR,1775,0,30.25779516756504,0
2025-09-28,Delta,DFW,DTW,2274,1,26.070084140944154,0
2025-09-29,Spirit,JFK,BOS,1175,7,31.339703700803927,1
2025-09-30,American,PHX,BWI,2010,2,34.66415929642247,0
2025-10-01,Frontier,MIA,IAH,2264,2,19.360415943430905,0
2025-10-02,JetBlue,SFO,EWR,1160,6,16.958988462146152,1
2025-10-03,JetBlue,MIA,BOS,754,7,5.3692191733925965,1
2025-10-04,Frontier,DEN,BOS,737,0,54.65724048863089,1
2025-10-05,Delta,JFK,BOS,1021,5,33.360091671866066,1
2025-10-06,Frontier,PHX,MSP,1473,3,11.055448474626564,0
2025-10-07,Alaska,DEN,BOS,946,3,31.199658408541048,0
2025-10-08,Alaska,ORD,BOS,2086,9,10.390061169238257,1
2025-10-09,Delta,LAX,BWI,1806,1,4.620182266988186,0
2025-10-10,Frontier,DFW,FLL,1541,3,1.9602877304971322,0
2025-10-11,Alaska,SEA,CLT,1960,0,51.41478924337985,1
2025-10-12,Spirit,ATL,LAS,1253,5,44.1425199701042,1
2025-10-13,Frontier,ATL,EWR,1003,4,20.55185186392396,0
2025-10-14,Spirit,SFO,BOS,682,3,22.906039090169152,0
2025-10-15,Alaska,PHX,BWI,1749,7,37.565794177931615,1
2025-10-16,JetBlue,ORD,BOS,958,0,58.30493413949681,1
2025-10-17,Alaska,JFK,IAH,1144,1,0.46170482476940444,0
2025-10-18,Spirit,SEA,DTW,1304,0,31.277849419310694,0
2025-10-19,United,SFO,MSP,807,7,11.132210849070908,1
2025-10-20,Southwest,ORD,LAS,730,0,45.74251008500423,0
2025-10-21,American,LAX,CLT,725,6,27.261072594500906,1
2025-10-22,Frontier,JFK,SLC,1839,5,15.831898306024542,1
2025-10-23,United,ATL,BOS,780,9,51.725833902206965,1
2025-10-24,Alaska,LAX,BOS,2324,9,49.703662045594974,1
2025-10-25,JetBlue,SFO,DTW,724,4,40.976445255122464,0
2025-10-26,Delta,PHX,BWI,1282,1,16.39658556668204,0
2025-10-27,Alaska,DEN,SLC,1012,0,40.885543611407414,0
2025-10-28,JetBlue,PHX,EWR,1177,1,41.58491686317201,0
2025-10-29,Southwest,JFK,SLC,2208,2,43.055847713346395,0
2025-10-30,Alaska,LAX,MSP,1658,4,36.59036537784723,0
2025-10-31,Spirit,DFW,FLL,2047,1,24.709832483546375,0
2025-11-01,Delta,PHX,BOS,1335,6,15.776575820211667,1
2025-11-02,JetBlue,MIA,CLT,2189,3,40.383558256717876,0
2025-11-03,JetBlue,LAX,LAS,893,1,37.426666043506856,0
2025-11-04,JetBlue,SFO,IAH,1723,0,25.528003658612246,0
2025-11-05,Southwest,PHX,SLC,2085,4,42.37100269966253,0
2025-11-06,Alaska,DEN,MSP,908,3,6.245149290032275,0
2025-11-07,Southwest,SFO,BOS,851,9,29.90054832821752,1
2025-11-08,Frontier,DEN,CLT,1833,6,25.684009654964942,1
2025-11-09,American,DFW,SLC,2078,1,30.98988940147689,0
2025-11-10,American,MIA,DTW,1369,0,54.992073523129726,1
2025-11-11,Frontier,DFW,BOS,1678,8,56.911812937358576,1
2025-11-12,Alaska,MIA,MSP,1155,1,48.2541783705219,0
2025-11-13,Spirit,ORD,LAS,742,6,20.731892595728027,1
2025-11-14,Southwest,ATL,BOS,847,8,0.38278216434471046,1
2025-11-15,Delta,DEN,CLT,1456,7,39.592958432635925,1
2025-11-16,JetBlue,ORD,BOS,1865,3,7.602193004627922,0
2025-11-17,JetBlue,LAX,FLL,1974,7,55.985469096234645,1
2025-11-18,Alaska,MIA,LAS,1395,1,59.39286707046385,1
2025-11-19,Spirit,DFW,CLT,921,3,13.517744945240883,0
2025-11-20,American,ORD,IAH,1843,5,19.61113702697658,1
2025-11-21,American,DFW,DTW,1310,5,46.849650808416705,1
2025-11-22,JetBlue,MIA,DTW,1267,9,22.37656881310417,1
2025-11-23,Alaska,DFW,FLL,856,1,59.18271794862097,1
2025-11-24,Southwest,JFK,CLT,1221,1,10.003116535182482,0
2025-11-25,American,JFK,CLT,1647,5,5.264007784131026,1
2025-11-26,Southwest,DEN,CLT,1921,5,5.542938695901938,1
2025-11-27,Spirit,DFW,BWI,563,8,23.688604405075612,1
2025-11-28,American,LAX,LAS,1746,4,4.110228178648477,0
2025-11-29,American,JFK,IAH,1458,8,21.046086081158496,1
2025-11-30,United,LAX,MSP,1487,8,34.78471552478937,1
2025-12-01,American,SFO,EWR,1976,3,11.655688191321179,0
2025-12-02,Frontier,SEA,SLC,548,9,6.419981906710099,1
2025-12-03,Delta,MIA,BOS,1979,7,15.723798712307634,1
2025-12-04,Frontier,MIA,IAH,935,9,21.49049650911693,1
2025-12-05,Alaska,LAX,SLC,1004,8,36.391965814326305,1
2025-12-06,Alaska,ATL,EWR,1861,8,8.391502067101563,1
2025-12-07,Southwest,LAX,FLL,1418,2,0.6802947005866788,0
2025-12-08,Frontier,MIA,LAS,1130,0,23.92215979323602,0
2025-12-09,Frontier,SEA,IAH,1897,5,49.89000489046536,1
2025-12-10,Frontier,JFK,EWR,1939,5,17.70348352409639,1
2025-12-11,Spirit,LAX,EWR,2339,9,39.07812384301957,1
2025-12-12,American,DFW,IAH,855,3,4.52371757603496,0
2025-12-13,Delta,ATL,SLC,1279,8,44.23135821622461,1
2025-12-14,Southwest,MIA,CLT,1197,6,17.2909750479932,1
2025-12-15,Frontier,LAX,EWR,2022,2,14.85513558006635,0
2025-12-16,Frontier,LAX,IAH,651,1,11.303928154480927,0
2025-12-17,United,DFW,FLL,2294,9,51.92299701921664,1
2025-12-18,Southwest,SFO,MSP,841,6,20.839156427817635,1
2025-12-19,Frontier,JFK,EWR,1781,1,59.90221846907108,1
2025-12-20,Southwest,SEA,LAS,715,0,49.90775030174594,0
2025-12-21,American,JFK,CLT,763,3,48.33747628663913,0
2025-12-22,United,DFW,DTW,600,1,26.802072147740148,0
2025-12-23,Southwest,MIA,BOS,628,9,59.598633939272744,1
2025-12-24,Delta,DFW,BWI,1264,9,4.323823073456308,1
2025-12-25,Delta,DEN,BWI,801,2,50.20607366486893,1
2025-12-26,Alaska,ORD,MSP,759,5,36.04064279197397,1
2025-12-27,United,SFO,CLT,1083,5,55.209793953638226,1
2025-12-28,United,ORD,BWI,2252,8,3.5613391548504247,1
2025-12-29,Alaska,MIA,SLC,1043,6,27.818211761663598,1
2025-12-30,Southwest,SEA,LAS,1283,3,53.692801212210526,1
2025-12-31,United,JFK,CLT,530,3,53.08077893266773,1
2026-01-01,Delta,ATL,MSP,632,9,16.639660777680334,1
2026-01-02,Delta,DEN,LAS,1438,3,30.76884990933015,0
2026-01-03,Frontier,SFO,LAS,1152,6,34.7714948038605,1
2026-01-04,American,ORD,BWI,1659,4,56.371983249404735,1
2026-01-05,United,LAX,SLC,1406,8,40.19278660376123,1
2026-01-06,Southwest,DEN,FLL,1206,8,55.966108327972385,1
2026-01-07,Alaska,JFK,SLC,532,5,6.6151702118150935,1
2026-01-08,Alaska,DEN,SLC,1143,6,33.269067392730456,1
2026-01-09,Southwest,MIA,FLL,998,9,11.469185606958591,1
2026-01-10,Spirit,LAX,FLL,993,1,12.520918256199732,0
2026-01-11,JetBlue,SEA,CLT,1673,8,17.828531248810343,1
2026-01-12,American,LAX,MSP,813,9,2.356336136311805,1
2026-01-13,Alaska,SEA,SLC,1455,7,18.381522805461703,1
2026-01-14,United,MIA,IAH,853,4,49.369040308289854,0
2026-01-15,American,SEA,LAS,2273,7,46.54383747304694,1
2026-01-16,United,LAX,SLC,1754,3,5.874322148383662,0
2026-01-17,Spirit,SEA,CLT,1374,6,19.91307255018452,1
2026-01-18,Delta,PHX,FLL,982,6,56.69290417979282,1
2026-01-19,American,DFW,CLT,1092,4,11.238262654099065,0
2026-01-20,Frontier,SEA,EWR,1619,1,30.52321245489002,0
2026-01-21,Alaska,LAX,CLT,1037,8,38.892899440449234,1
2026-01-22,American,DFW,SLC,1410,7,11.223843036315525,1
2026-01-23,American,DFW,BWI,915,3,20.056815778520903,0
2026-01-24,American,LAX,FLL,1704,5,54.95771414778383,1
2026-01-25,JetBlue,ATL,FLL,1584,2,37.50381441471015,0
2026-01-26,American,MIA,BOS,2159,3,57.44645450754752,1
2026-01-27,United,JFK,CLT,1527,2,23.684152946152512,0
2026-01-28,Delta,JFK,BWI,2001,8,7.653998744414001,1
2026-01-29,Spirit,DFW,FLL,1501,9,12.56749653872905,1
2026-01-30,Southwest,MIA,BOS,2180,7,33.341673624839004,1
2026-01-31,American,SEA,BWI,1535,3,53.280191073027346,1
2026-02-01,Alaska,PHX,SLC,2242,0,12.7065450793528,0
2026-02-02,American,SFO,BOS,1150,6,37.811656586738444,1
2026-02-03,Alaska,ATL,CLT,2254,3,15.341878333547417,0
2026-02-04,United,ORD,SLC,1281,3,19.293025673916794,0
2026-02-05,Alaska,MIA,BOS,1538,2,12.380302401461527,0
2026-02-06,Frontier,ATL,FLL,768,6,57.44115586599229,1
2026-02-07,Southwest,JFK,LAS,789,1,44.99865220385679,0
2026-02-08,Delta,SFO,DTW,1784,2,43.80694777908078,0
2026-02-09,Alaska,SEA,LAS,1895,6,57.44535149790848,1
2026-02-10,Alaska,SFO,LAS,2105,0,41.3336824246247,0
2026-02-11,Delta,SFO,BOS,1523,2,8.80245842422078,0
2026-02-12,Southwest,SEA,DTW,1232,9,47.08262182004447,1
2026-02-13,American,SFO,CLT,542,9,54.854658904646655,1
2026-02-14,Alaska,MIA,MSP,980,1,19.82130124828877,0
2026-02-15,Delta,ORD,MSP,1803,3,44.31626979398303,0
2026-02-16,Frontier,ATL,BWI,927,5,34.127493180332806,1
2026-02-17,Frontier,MIA,LAS,1316,3,1.4964013634773488,0
2026-02-18,United,ATL,SLC,1488,2,10.21422678612927,0
2026-02-19,Delta,DFW,EWR,1044,1,26.02146371017954,0
2026-02-20,United,LAX,CLT,757,3,51.55089184396056,1
2026-02-21,Frontier,LAX,SLC,789,1,27.74443838033149,0
2026-02-22,Southwest,ORD,BWI,2245,5,26.093773906179393,1
2026-02-23,American,PHX,MSP,946,9,32.90862452941361,1
2026-02-24,Delta,MIA,DTW,1225,4,4.265609930119854,0
2026-02-25,Spirit,ORD,LAS,1078,3,36.171008898190955,0
2026-02-26,Frontier,ORD,BOS,1731,2,39.431101000445125,0
2026-02-27,Frontier,ATL,BOS,1405,2,39.93392794298215,0
2026-02-28,Spirit,PHX,MSP,898,1,48.717532021983736,0
2026-03-01,JetBlue,DFW,BWI,959,6,27.021924177415503,1
2026-03-02,Frontier,JFK,IAH,2016,8,25.50394684817566,1
2026-03-03,Alaska,DFW,IAH,1640,0,16.126417183650773,0
2026-03-04,Southwest,SFO,EWR,1178,8,44.13180887631127,1
2026-03-05,Delta,SFO,FLL,1574,7,59.61573322149895,1
2026-03-06,Spirit,DFW,DTW,1870,9,9.020109088649386,1
2026-03-07,Alaska,DFW,BOS,1927,0,10.976104992606672,0
2026-03-08,Spirit,ORD,DTW,2106,0,40.85100705818904,0
2026-03-09,Delta,LAX,FLL,2226,5,24.200703505573568,1
2026-03-10,United,MIA,CLT,1870,6,19.91684854374951,1
2026-03-11,Delta,SFO,FLL,641,8,28.754817900425117,1
2026-03-12,JetBlue,PHX,BOS,1152,9,46.85691660311038,1
2026-03-13,Delta,DFW,MSP,577,5,42.21035507514848,1
2026-03-14,Delta,SEA,BWI,1735,4,46.85033085122537,0
2026-03-15,JetBlue,ATL,SLC,927,1,34.84965625463533,0
2026-03-16,Southwest,JFK,CLT,1747,6,46.57995685848973,1
2026-03-17,Frontier,DEN,SLC,538,0,35.81595454899722,0
2026-03-18,Delta,PHX,SLC,1845,3,54.339942570692195,1
2026-03-19,JetBlue,ATL,IAH,1733,4,15.914253669030181,0
2026-03-20,Alaska,LAX,IAH,687,5,57.934865291320456,1
2026-03-21,United,ATL,BWI,1940,0,57.819037866462,1
2026-03-22,United,SEA,BOS,2227,8,46.64873469511776,1
2026-03-23,Delta,LAX,DTW,1876,8,49.78122389713289,1
2026-03-24,Southwest,MIA,DTW,1826,3,55.91858933002566,1
2026-03-25,Southwest,ORD,SLC,2256,0,33.51181864419622,0
